id,ukprn,university,year,source_url,download_timestamp,pdf_path,txt_path,json_path
10469,10007156,The University of Salford,2024,,,,extracted_text/The_University_of_Salford_uos-financial-report-2023_0.txt,extracted_text/The_University_of_Salford_uos-financial-report-2023_0.json
10470,10007164,"University of the West of England, Bristol",2022,,,,extracted_text/UWE_Bristol_uwe-bristol-annual-report-2021.txt,extracted_text/UWE_Bristol_uwe-bristol-annual-report-2021.json
10471,10004930,Oxford Brookes University,2017,,,,extracted_text/Oxford_Brookes_University_Equal-Pay-Report-2016.txt,extracted_text/Oxford_Brookes_University_Equal-Pay-Report-2016.json
10472,10007785,The University of Bradford,2017,,,,extracted_text/University_of_Bradford_Financial-statements-2016-17.txt,extracted_text/University_of_Bradford_Financial-statements-2016-17.json
10473,10006566,The University of West London,2013,,,,extracted_text/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-2012-13.txt,extracted_text/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-2012-13.json
10474,10007801,University of Plymouth,2008,,,,extracted_text/University_of_Plymouth_Financial_Statements_-_year_ended_31_July_2007.txt,extracted_text/University_of_Plymouth_Financial_Statements_-_year_ended_31_July_2007.json
10475,10007801,University of Plymouth,2014,,,,extracted_text/University_of_Plymouth_Financial_Statements_-_year_ended_31_July_2013.txt,extracted_text/University_of_Plymouth_Financial_Statements_-_year_ended_31_July_2013.json
10476,10006566,The University of West London,2019,,,,extracted_text/The_University_of_West_London_gender-pay-gap-final-report-supporting-statement-2018-19.txt,extracted_text/The_University_of_West_London_gender-pay-gap-final-report-supporting-statement-2018-19.json
10477,10006566,The University of West London,2018,,,,extracted_text/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-2017-18-appendices.txt,extracted_text/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-2017-18-appendices.json
10478,10007835,Royal Academy of Music,2012,,,,extracted_text/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2011.txt,extracted_text/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2011.json
10479,10007160,The University of Surrey,2021,,,,extracted_text/University_of_Surrey_annual-report-and-financial-statements-2020-21.txt,extracted_text/University_of_Surrey_annual-report-and-financial-statements-2020-21.json
10480,10007759,Aston University,2019,,,,extracted_text/Aston_University_Financial%20Statement%202017%2018_0.txt,extracted_text/Aston_University_Financial%20Statement%202017%2018_0.json
10481,10007780,SOAS University of London,2018,,,,extracted_text/SOAS_University_of_London_Financial%20statements%202017-18.txt,extracted_text/SOAS_University_of_London_Financial%20statements%202017-18.json
10482,10006566,The University of West London,2017,,,,extracted_text/The_University_of_West_London_staff-equality-diversity-and-inclusion-annual-report-appendices-2016-17.txt,extracted_text/The_University_of_West_London_staff-equality-diversity-and-inclusion-annual-report-appendices-2016-17.json
10483,10006022,Southampton Solent University,2020,,,,extracted_text/Solent_University_2019_financial-statements-2019-20.txt,extracted_text/Solent_University_2019_financial-statements-2019-20.json
10484,10007151,The University of Lincoln,2024,,,,extracted_text/University_of_Lincoln_University-of-Lincoln-Financial-Statements-2023-24.txt,extracted_text/University_of_Lincoln_University-of-Lincoln-Financial-Statements-2023-24.json
10485,10007150,The University of Kent,2016,,,,extracted_text/University_of_Kent_accounts20162017.txt,extracted_text/University_of_Kent_accounts20162017.json
10486,10000291,Anglia Ruskin University,2012,,,,extracted_text/Anglia_Ruskin_University_annual_report_and_accounts_2011-12.txt,extracted_text/Anglia_Ruskin_University_annual_report_and_accounts_2011-12.json
10487,10006566,The University of West London,2020,,,,extracted_text/The_University_of_West_London_pay-gap-annual-audit-report-2019-20.txt,extracted_text/The_University_of_West_London_pay-gap-annual-audit-report-2019-20.json
10488,10000961,Brunel University London,2021,,,,extracted_text/Brunel_University_London_Brunel-University-Financial-Statements-2020-21-KPMG-signature-only.txt,extracted_text/Brunel_University_London_Brunel-University-Financial-Statements-2020-21-KPMG-signature-only.json
10489,10000961,Brunel University London,2015,,,,extracted_text/Brunel_University_London_financial-year-2014.txt,extracted_text/Brunel_University_London_financial-year-2014.json
10490,10007786,The University of Bristol,2007,,,,extracted_text/University_of_Exeter_UoE_Financial_Statements_2006_07.txt,extracted_text/University_of_Exeter_UoE_Financial_Statements_2006_07.json
10491,10006840,The University of Birmingham,2012,,,,extracted_text/University_of_Birmingham_uob-annual-accounts-2011-12.txt,extracted_text/University_of_Birmingham_uob-annual-accounts-2011-12.json
10492,10007137,The University of Chichester,2025,,,,extracted_text/University_of_Chichester_Annual-Report-2024-FINAL.txt,extracted_text/University_of_Chichester_Annual-Report-2024-FINAL.json
10493,10006566,The University of West London,2015,,,,extracted_text/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-2014-15-appendices.txt,extracted_text/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-2014-15-appendices.json
10494,10007805,The University of Strathclyde,2021,,,,extracted_text/University_of_Strathclyde_Annual_Accounts_2020-21.txt,extracted_text/University_of_Strathclyde_Annual_Accounts_2020-21.json
10495,10007158,The University of Southampton,2018,,,,extracted_text/University_of_Southampton_financial-statements-2017-18.txt,extracted_text/University_of_Southampton_financial-statements-2017-18.json
10496,10000961,Brunel University London,2016,,,,extracted_text/Brunel_University_London_financial-year-2015.txt,extracted_text/Brunel_University_London_financial-year-2015.json
10497,10007164,"University of the West of England, Bristol",2023,,,,extracted_text/UWE_Bristol_uwe-bristol-annual-report-2022-23.txt,extracted_text/UWE_Bristol_uwe-bristol-annual-report-2022-23.json
10498,10007805,The University of Strathclyde,2009,,,,extracted_text/University_of_Strathclyde_Accounts_2008.2009.txt,extracted_text/University_of_Strathclyde_Accounts_2008.2009.json
10499,10000961,Brunel University London,2002,,,,extracted_text/Brunel_University_London_financial-year-2001.txt,extracted_text/Brunel_University_London_financial-year-2001.json
10500,10004930,Oxford Brookes University,2020,,,,extracted_text/Oxford_Brookes_University_Oxford-Brookes-University-Equal-Pay-Audit-2019WEB.txt,extracted_text/Oxford_Brookes_University_Oxford-Brookes-University-Equal-Pay-Audit-2019WEB.json
10501,10007158,The University of Southampton,2032,,,,extracted_text/University_of_Southampton_University%20of%20Southampton%20Financial%20Statements%20-%2031%20July%202022.txt,extracted_text/University_of_Southampton_University%20of%20Southampton%20Financial%20Statements%20-%2031%20July%202022.json
10502,10007786,The University of Bristol,2015,,,,extracted_text/The_University_of_Annual_Report_2014_final.txt,extracted_text/The_University_of_Annual_Report_2014_final.json
10503,10006566,The University of West London,2013,,,,extracted_text/The_University_of_West_London_Key-Performance-Indicators-2012-q1-appendices.txt,extracted_text/The_University_of_West_London_Key-Performance-Indicators-2012-q1-appendices.json
10504,10007805,The University of Strathclyde,2019,,,,extracted_text/University_of_Strathclyde_Annual_Accounts_2018-19.txt,extracted_text/University_of_Strathclyde_Annual_Accounts_2018-19.json
10505,10007783,The University of Aberdeen,2025,,,,extracted_text/University_of_Aberdeen_Annual-Report-2024-(Final-signed).txt,extracted_text/University_of_Aberdeen_Annual-Report-2024-(Final-signed).json
10506,10006842,The University of Liverpool,2016,,,,"extracted_text/University_of_Liverpool_Annual,Accounts,2015-2016.txt","extracted_text/University_of_Liverpool_Annual,Accounts,2015-2016.json"
10507,10007792,The University of Exeter,2023,,,,extracted_text/University_of_Exeter_annualreport2022-2023.txt,extracted_text/University_of_Exeter_annualreport2022-2023.json
10508,10006566,The University of West London,2018,,,,extracted_text/The_University_of_West_London_Protected-Characteristics-Pay-Gaps-Report-2017-to-2019.txt,extracted_text/The_University_of_West_London_Protected-Characteristics-Pay-Gaps-Report-2017-to-2019.json
10509,10007784,University College London,2020,,,,extracted_text/University_College_London_UCL_2019_ucl-annual-report.txt,extracted_text/University_College_London_UCL_2019_ucl-annual-report.json
10510,10007158,The University of Southampton,2032,,,,extracted_text/University_of_Southampton_University%20of%20Southampton%20-%20Financial%20Statements%20-%2031%20July%202024.txt,extracted_text/University_of_Southampton_University%20of%20Southampton%20-%20Financial%20Statements%20-%2031%20July%202024.json
10511,10007835,Royal Academy of Music,2011,,,,extracted_text/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2010.txt,extracted_text/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2010.json
10512,10005561,Royal Conservatoire of Scotland,2024,,,,extracted_text/Royal_Conservatoire_of_Scotland_2023-24-Signed-Accounts.txt,extracted_text/Royal_Conservatoire_of_Scotland_2023-24-Signed-Accounts.json
10513,10006566,The University of West London,2019,,,,extracted_text/The_University_of_West_London_staff-equality-diversity-inclusion-report-2018-19.txt,extracted_text/The_University_of_West_London_staff-equality-diversity-inclusion-report-2018-19.json
10514,10004063,London School of Economics and Political Science,2007,,,,extracted_text/London_School_of_Economics_LSE_2006-07AnnualAccounts.txt,extracted_text/London_School_of_Economics_LSE_2006-07AnnualAccounts.json
10515,10007801,University of Plymouth,2013,,,,extracted_text/University_of_Plymouth_Financial_Statements_-_year_ended_31_July_2012.txt,extracted_text/University_of_Plymouth_Financial_Statements_-_year_ended_31_July_2012.json
10516,10007137,The University of Chichester,2018,,,,extracted_text/University_of_Chichester_Annual-Report-for-the-year-ended-31-July-2017-3.txt,extracted_text/University_of_Chichester_Annual-Report-for-the-year-ended-31-July-2017-3.json
10517,10007801,University of Plymouth,2007,,,,extracted_text/University_of_Plymouth_Financial_Statements_-_year_ended_31_July_2006.txt,extracted_text/University_of_Plymouth_Financial_Statements_-_year_ended_31_July_2006.json
10518,10007164,"University of the West of England, Bristol",2023,,,,extracted_text/UWE_Bristol_uwe-bristol-annual-report-2022.txt,extracted_text/UWE_Bristol_uwe-bristol-annual-report-2022.json
10519,10007167,The University of York,2025,,,,extracted_text/University_of_York_Annual-report-and-financial-statements-2024.txt,extracted_text/University_of_York_Annual-report-and-financial-statements-2024.json
10520,10007759,Aston University,2020,,,,extracted_text/Aston_University_Aston%20University%20-%20signed%20financial%20statements%202019-20_1.txt,extracted_text/Aston_University_Aston%20University%20-%20signed%20financial%20statements%202019-20_1.json
10521,10007768,The University of Lancaster,2019,,,,extracted_text/University_of_Lancaster_lancaster-university-annual-accounts-2018.txt,extracted_text/University_of_Lancaster_lancaster-university-annual-accounts-2018.json
10522,10007761,Courtauld Institute of Art,2017,,,,extracted_text/Courtauld_Institute_of_Art_2016-17-Annual-Report-and-Financial-Statements.txt,extracted_text/Courtauld_Institute_of_Art_2016-17-Annual-Report-and-Financial-Statements.json
10523,10007784,University College London,2014,,,,extracted_text/University_College_London_UCL_2013_UCL-annual-report.txt,extracted_text/University_College_London_UCL_2013_UCL-annual-report.json
10524,10007835,Royal Academy of Music,2015,,,,extracted_text/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2014.txt,extracted_text/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2014.json
10525,10007849,Abertay University,2025,,,,extracted_text/Abertay_University_2024_rkec052432-annual-report-for-the-concordat-to-support-the-career-development-of-researchers-2024.txt,extracted_text/Abertay_University_2024_rkec052432-annual-report-for-the-concordat-to-support-the-career-development-of-researchers-2024.json
10526,10004180,The Manchester Metropolitan University,2014,,,,extracted_text/Manchester_Metropolitan_University_Financial_Statement_2013_14.txt,extracted_text/Manchester_Metropolitan_University_Financial_Statement_2013_14.json
10527,10007855,Swansea University,2022,,,,extracted_text/Swansea_University_2021_report_V3.6.txt,extracted_text/Swansea_University_2021_report_V3.6.json
10528,10007851,University of Derby,2018,,,,extracted_text/University_of_Derby_Accounts-2017.txt,extracted_text/University_of_Derby_Accounts-2017.json
10529,10007780,SOAS University of London,2014,,,,extracted_text/SOAS_University_of_London_Annual%20review%20and%20financial%20statements%202013-14.txt,extracted_text/SOAS_University_of_London_Annual%20review%20and%20financial%20statements%202013-14.json
10530,10005523,Rose Bruford College of Theatre and Performance,2020,,,,extracted_text/Rose_Bruford_College_2019-20-Annual-Report-and-Finanical-Statement.txt,extracted_text/Rose_Bruford_College_2019-20-Annual-Report-and-Finanical-Statement.json
10531,10007805,The University of Strathclyde,2008,,,,extracted_text/University_of_Strathclyde_Annual_Accounts_2009-2008.txt,extracted_text/University_of_Strathclyde_Annual_Accounts_2009-2008.json
10532,10007801,University of Plymouth,2017,,,,extracted_text/University_of_Plymouth_University_of_Plymouth_Financial_Statements_Year_Ended_31_July_2016.txt,extracted_text/University_of_Plymouth_University_of_Plymouth_Financial_Statements_Year_Ended_31_July_2016.json
10533,10006566,The University of West London,2024,,,,extracted_text/The_University_of_West_London_Environmental-Report-2023-24.txt,extracted_text/The_University_of_West_London_Environmental-Report-2023-24.json
10534,10007783,The University of Aberdeen,2022,,,,extracted_text/University_of_Aberdeen_Annual-Report-2021-Final.txt,extracted_text/University_of_Aberdeen_Annual-Report-2021-Final.json
10535,10007163,The University of Warwick,2020,,,,extracted_text/University_of_Warwick_accounts1920_-_with_cover.txt,extracted_text/University_of_Warwick_accounts1920_-_with_cover.json
10536,10000961,Brunel University London,2006,,,,extracted_text/Brunel_University_London_financial-year-2005.txt,extracted_text/Brunel_University_London_financial-year-2005.json
10537,10000961,Brunel University London,2012,,,,extracted_text/Brunel_University_London_financial-year-2011.txt,extracted_text/Brunel_University_London_financial-year-2011.json
10538,10007786,The University of Bristol,2017,,,,extracted_text/University_of_the_Highlands_and_Islands_uhi-accounts-2016-17.txt,extracted_text/University_of_the_Highlands_and_Islands_uhi-accounts-2016-17.json
10539,10007788,The University of Cambridge,2016,,,,extracted_text/University_of_Cambridge_annual_report_2015.txt,extracted_text/University_of_Cambridge_annual_report_2015.json
10540,10007163,The University of Warwick,2019,,,,extracted_text/University_of_Warwick_accounts1819_-_with_cover.txt,extracted_text/University_of_Warwick_accounts1819_-_with_cover.json
10541,10007786,The University of Bristol,2014,,,,extracted_text/University_of_St_Andrews_Reports & Financial Statements for the year 31 July 2013.txt,extracted_text/University_of_St_Andrews_Reports & Financial Statements for the year 31 July 2013.json
10542,10006566,The University of West London,2012,,,,extracted_text/The_University_of_West_London_Key-Performance-Indicators-Q3-report-Oct-2011.txt,extracted_text/The_University_of_West_London_Key-Performance-Indicators-Q3-report-Oct-2011.json
10543,10000961,Brunel University London,2011,,,,extracted_text/Brunel_University_London_financial-year-2010.txt,extracted_text/Brunel_University_London_financial-year-2010.json
10544,10007151,The University of Lincoln,2011,,,,extracted_text/University_of_Lincoln_University-of-Lincoln-Financial-Statements-2010-11.txt,extracted_text/University_of_Lincoln_University-of-Lincoln-Financial-Statements-2010-11.json
10545,10000961,Brunel University London,2005,,,,extracted_text/Brunel_University_London_financial-year-2004.txt,extracted_text/Brunel_University_London_financial-year-2004.json
10546,10007759,Aston University,2013,,,,extracted_text/Aston_University_Annual%20Statement%20of%20Accounts%202012-2013_1.txt,extracted_text/Aston_University_Annual%20Statement%20of%20Accounts%202012-2013_1.json
10547,10007851,University of Derby,2017,,,,extracted_text/University_of_Derby_Accounts-2016.txt,extracted_text/University_of_Derby_Accounts-2016.json
10548,10005500,Robert Gordon University,2021,,,,extracted_text/Robert_Gordon_University_Financial-Statements-for-the-Year-Ended-31-July-2020.txt,extracted_text/Robert_Gordon_University_Financial-Statements-for-the-Year-Ended-31-July-2020.json
10549,10004112,Loughborough College,2015,,,,extracted_text/Loughborough_University_Financial-Statements-2014-15.txt,extracted_text/Loughborough_University_Financial-Statements-2014-15.json
10550,10007835,Royal Academy of Music,2016,,,,extracted_text/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2015.txt,extracted_text/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2015.json
10551,10007780,SOAS University of London,2023,,,,extracted_text/SOAS_University_of_London_Financial%20statements%202022_23.txt,extracted_text/SOAS_University_of_London_Financial%20statements%202022_23.json
10552,10007786,The University of Bristol,2019,,,,extracted_text/University_of_Bristol_annual-report-financial-statements-2018.txt,extracted_text/University_of_Bristol_annual-report-financial-statements-2018.json
10553,10007160,The University of Surrey,2015,,,,extracted_text/University_of_Surrey_financial-statement-2014-2015.txt,extracted_text/University_of_Surrey_financial-statement-2014-2015.json
10554,10007851,University of Derby,2022,,,,extracted_text/University_of_Derby_Annual-Report-2021.txt,extracted_text/University_of_Derby_Annual-Report-2021.json
10555,10006842,The University of Liverpool,2020,,,,"extracted_text/University_of_Liverpool_Anunal,Accounts,2019-2020.txt","extracted_text/University_of_Liverpool_Anunal,Accounts,2019-2020.json"
10556,10006566,The University of West London,2022,,,,extracted_text/The_University_of_West_London_Equal-pay-report-2021-22.txt,extracted_text/The_University_of_West_London_Equal-pay-report-2021-22.json
10557,10007786,The University of Bristol,2024,,,,extracted_text/University_of_Central_Lancashire_2023_TLC-SDF-Evaluation-Final-Report-July-2023.txt,extracted_text/University_of_Central_Lancashire_2023_TLC-SDF-Evaluation-Final-Report-July-2023.json
10558,10007164,"University of the West of England, Bristol",2020,,,,extracted_text/UWE_Bristol_uwe-bristol-annual-report-2019.txt,extracted_text/UWE_Bristol_uwe-bristol-annual-report-2019.json
10559,10007786,The University of Bristol,2018,,,,extracted_text/University_of_St_Andrews_group-financial-statement-july-2017.txt,extracted_text/University_of_St_Andrews_group-financial-statement-july-2017.json
10560,10007167,The University of York,2024,,,,extracted_text/University_of_York_Annual-report-and-financial-statements-2023.txt,extracted_text/University_of_York_Annual-report-and-financial-statements-2023.json
10561,10007802,The University of Reading,2024,,,,extracted_text/University_of_Reading_Financial-Statement-2023.txt,extracted_text/University_of_Reading_Financial-Statement-2023.json
10562,10007805,The University of Strathclyde,2023,,,,extracted_text/University_of_Strathclyde_Annual_Accounts_2022-23.txt,extracted_text/University_of_Strathclyde_Annual_Accounts_2022-23.json
10563,10007792,The University of Exeter,2014,,,,extracted_text/University_of_Exeter_Financial_Statements_2013-14.txt,extracted_text/University_of_Exeter_Financial_Statements_2013-14.json
10564,10006842,The University of Liverpool,2015,,,,"extracted_text/University_of_Liverpool_Annual,Accounts,2014-15.txt","extracted_text/University_of_Liverpool_Annual,Accounts,2014-15.json"
10565,10006840,The University of Birmingham,2021,,,,extracted_text/University_of_Birmingham_uob-annual-report-and-accounts-2020-21-accessible.txt,extracted_text/University_of_Birmingham_uob-annual-report-and-accounts-2020-21-accessible.json
10566,10005523,Rose Bruford College of Theatre and Performance,2024,,,,extracted_text/Rose_Bruford_College_Remuneration-Committee-annual-report-2023-24.txt,extracted_text/Rose_Bruford_College_Remuneration-Committee-annual-report-2023-24.json
10567,10007835,Royal Academy of Music,2018,,,,extracted_text/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2017.txt,extracted_text/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2017.json
10568,10006566,The University of West London,2023,,,,extracted_text/The_University_of_West_London_Gender-Pay-Gap-Supporting-Statement-March-2022.txt,extracted_text/The_University_of_West_London_Gender-Pay-Gap-Supporting-Statement-March-2022.json
10569,10008397,Norland College,2021,,,,extracted_text/Norland_College_NORLAND-COLLEGE-STATUTORY-ACCOUNTS-2020.txt,extracted_text/Norland_College_NORLAND-COLLEGE-STATUTORY-ACCOUNTS-2020.json
10570,10007137,The University of Chichester,2023,,,,extracted_text/University_of_Chichester_ANNUAL-REPORT-2022-FINAL.txt,extracted_text/University_of_Chichester_ANNUAL-REPORT-2022-FINAL.json
10571,10004930,Oxford Brookes University,2012,,,,extracted_text/Oxford_Brookes_University_equality-diversity-report-2011-12.txt,extracted_text/Oxford_Brookes_University_equality-diversity-report-2011-12.json
10572,10007804,The University of Stirling,2022,,,,extracted_text/University_of_Stirling_FinancialStatements_2021-2022_accessible.txt,extracted_text/University_of_Stirling_FinancialStatements_2021-2022_accessible.json
10573,10000712,University College Birmingham,2001,,,,extracted_text/University_College_Birmingham_2001_accounts2001.txt,extracted_text/University_College_Birmingham_2001_accounts2001.json
10574,10007792,The University of Exeter,2024,,,,extracted_text/University_of_Exeter_annualreport2023-2024.txt,extracted_text/University_of_Exeter_annualreport2023-2024.json
10575,10007158,The University of Southampton,2014,,,,extracted_text/University_of_Southampton_2013_Financial-Statements2013-14.txt,extracted_text/University_of_Southampton_2013_Financial-Statements2013-14.json
10576,10007788,The University of Cambridge,2020,,,,extracted_text/University_of_Cambridge_university_of_cambridge_group_annual_reports_2019-20.txt,extracted_text/University_of_Cambridge_university_of_cambridge_group_annual_reports_2019-20.json
10577,10006566,The University of West London,2014,,,,extracted_text/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-2013-14-equal-pay-report.txt,extracted_text/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-2013-14-equal-pay-report.json
10578,10004180,The Manchester Metropolitan University,2012,,,,extracted_text/Manchester_Metropolitan_University_Financial_Statement_2011_12.txt,extracted_text/Manchester_Metropolitan_University_Financial_Statement_2011_12.json
10579,10000291,Anglia Ruskin University,2015,,,,extracted_text/Anglia_Ruskin_University_annual-report-and-accounts-2014-15.txt,extracted_text/Anglia_Ruskin_University_annual-report-and-accounts-2014-15.json
10580,10000291,Anglia Ruskin University,2009,,,,extracted_text/Anglia_Ruskin_University_annual_report_and_accounts_2008-09.txt,extracted_text/Anglia_Ruskin_University_annual_report_and_accounts_2008-09.json
10581,10000961,Brunel University London,2007,,,,extracted_text/Brunel_University_London_financial-year-2006.txt,extracted_text/Brunel_University_London_financial-year-2006.json
10582,10014001,University of Suffolk,2010,,,,extracted_text/University_of_Suffolk_Financial-Statement-for-year-ended-31st-July-2009.txt,extracted_text/University_of_Suffolk_Financial-Statement-for-year-ended-31st-July-2009.json
10583,10003645,King's College London,2021,,,,extracted_text/Kings_College_London_expenses-aug-2020-jan-2021.txt,extracted_text/Kings_College_London_expenses-aug-2020-jan-2021.json
10584,10005553,Royal Holloway and Bedford New College,2024,,,,extracted_text/Royal_Holloway_Univ_of_London_9594-financial-information-time-line_2023-24-extended-v3.txt,extracted_text/Royal_Holloway_Univ_of_London_9594-financial-information-time-line_2023-24-extended-v3.json
10585,10007801,University of Plymouth,2016,,,,extracted_text/University_of_Plymouth_Plymouth_University_Financial_Statements_year_ended_31_July_2015.txt,extracted_text/University_of_Plymouth_Plymouth_University_Financial_Statements_year_ended_31_July_2015.json
10586,10007786,The University of Bristol,2012,,,,extracted_text/University_of_the_Highlands_and_Islands_Summary-of-Main-Classes-of-Insurance-2011-12.txt,extracted_text/University_of_the_Highlands_and_Islands_Summary-of-Main-Classes-of-Insurance-2011-12.json
10587,10007806,The University of Sussex,2025,,,,extracted_text/University_of_Sussex_finance-systems-access-requirements---december-2024.txt,extracted_text/University_of_Sussex_finance-systems-access-requirements---december-2024.json
10588,10007138,The University of Northampton,2024,,,,extracted_text/University_of_Northampton_2024_isii-app-financial-report-2023-2024.txt,extracted_text/University_of_Northampton_2024_isii-app-financial-report-2023-2024.json
10589,10014001,University of Suffolk,2009,,,,extracted_text/University_of_Suffolk_Financial-Statement-for-year-ended-31st-July-2008.txt,extracted_text/University_of_Suffolk_Financial-Statement-for-year-ended-31st-July-2008.json
10590,10007855,Swansea University,2020,,,,extracted_text/Swansea_University_Welsh-Language-Standards-Compliance-Report-Aug2018-July-2019.txt,extracted_text/Swansea_University_Welsh-Language-Standards-Compliance-Report-Aug2018-July-2019.json
10591,10000961,Brunel University London,2008,,,,extracted_text/Brunel_University_London_financial-year-2007.txt,extracted_text/Brunel_University_London_financial-year-2007.json
10592,10000961,Brunel University London,2014,,,,extracted_text/Brunel_University_London_financial-year-2013.txt,extracted_text/Brunel_University_London_financial-year-2013.json
10593,10006566,The University of West London,2011,,,,extracted_text/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-2010-11.txt,extracted_text/The_University_of_West_London_staff-equality-diversity-and-inclusion-report-2010-11.json
10594,10007786,The University of Bristol,2015,,,,extracted_text/University_of_St_Andrews_Reports and Financial Statements for the Year 31 July 2014.txt,extracted_text/University_of_St_Andrews_Reports and Financial Statements for the Year 31 July 2014.json
10595,10006566,The University of West London,2010,,,,extracted_text/The_University_of_West_London_financial-statements-2009.txt,extracted_text/The_University_of_West_London_financial-statements-2009.json
10596,10005561,Royal Conservatoire of Scotland,2022,,,,extracted_text/Royal_Conservatoire_of_Scotland_Report-and-Accounts-for-the-year-ending-31-July-2021.txt,extracted_text/Royal_Conservatoire_of_Scotland_Report-and-Accounts-for-the-year-ending-31-July-2021.json
10597,10007160,The University of Surrey,2023,,,,extracted_text/University_of_Surrey_annual-report-and-financial-statements-2022-23.txt,extracted_text/University_of_Surrey_annual-report-and-financial-statements-2022-23.json
10598,10007851,University of Derby,2016,,,,extracted_text/University_of_Derby_Accounts-2015.txt,extracted_text/University_of_Derby_Accounts-2015.json
10599,10007786,The University of Bristol,2018,,,,extracted_text/University_of_Keele_Keele University 2017 -Signed Accounts.txt,extracted_text/University_of_Keele_Keele University 2017 -Signed Accounts.json
10600,10007835,Royal Academy of Music,2017,,,,extracted_text/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2016.txt,extracted_text/Royal_Academy_of_Music_Royal-Academy-of-Music-Financial-Statements-Year-Ended-31-July-2016.json
10601,10014001,University of Suffolk,2022,,,,extracted_text/University_of_Suffolk_2021_Financial-Statements-for-year-ended-31-July-2021.txt,extracted_text/University_of_Suffolk_2021_Financial-Statements-for-year-ended-31-July-2021.json
10602,10003645,King's College London,2021,,,,extracted_text/Kings_College_London_expenses-feb-2020-july-2020.txt,extracted_text/Kings_College_London_expenses-feb-2020-july-2020.json
10603,10007160,The University of Surrey,2016,,,,extracted_text/University_of_Surrey_financial-statement-2015-2016.txt,extracted_text/University_of_Surrey_financial-statement-2015-2016.json
10604,10007164,"University of the West of England, Bristol",2019,,,,extracted_text/UWE_Bristol_uwe-bristol-annual-report-2018.txt,extracted_text/UWE_Bristol_uwe-bristol-annual-report-2018.json
10605,10007786,The University of Bristol,2017,,,,extracted_text/University_of_St_Andrews_group-financial-statement-july-2016.txt,extracted_text/University_of_St_Andrews_group-financial-statement-july-2016.json
10606,10007786,The University of Bristol,2005,,,,extracted_text/University_of_Exeter_UoE_Financial_Statements_2004_05.txt,extracted_text/University_of_Exeter_UoE_Financial_Statements_2004_05.json
10607,10005561,Royal Conservatoire of Scotland,2016,,,,extracted_text/Royal_Conservatoire_of_Scotland_2015-16-Signed-Accounts-compressed.txt,extracted_text/Royal_Conservatoire_of_Scotland_2015-16-Signed-Accounts-compressed.json
10608,10006566,The University of West London,2013,,,,extracted_text/The_University_of_West_London_key-performance-indicators-report-2012-q2-and-q3-appendices.txt,extracted_text/The_University_of_West_London_key-performance-indicators-report-2012-q2-and-q3-appendices.json
10609,10007158,The University of Southampton,2016,,,,extracted_text/University_of_Southampton_financial-statements-2015-16.txt,extracted_text/University_of_Southampton_financial-statements-2015-16.json
10610,10000291,Anglia Ruskin University,2019,,,,extracted_text/Anglia_Ruskin_University_annual-report-and-accounts-2018-19.txt,extracted_text/Anglia_Ruskin_University_annual-report-and-accounts-2018-19.json
10611,10000961,Brunel University London,2022,,,,extracted_text/Brunel_University_London_Brunel-University-Financial-Statements-2021-22-Signed-by-Council-23rd-November-2022-KPMG-signed-nosigs.txt,extracted_text/Brunel_University_London_Brunel-University-Financial-Statements-2021-22-Signed-by-Council-23rd-November-2022-KPMG-signed-nosigs.json
10612,10007143,University of Durham,2024,,,,extracted_text/University_of_Durham_2023_Annual-Report-and-Financial-Statements-for-the-year-ended-31-July-2023-(interactive).txt,extracted_text/University_of_Durham_2023_Annual-Report-and-Financial-Statements-for-the-year-ended-31-July-2023-(interactive).json
10613,10007786,The University of Bristol,2014,,,,extracted_text/University_of_the_Highlands_and_Islands_uhi-accounts-2013-14.txt,extracted_text/University_of_the_Highlands_and_Islands_uhi-accounts-2013-14.json
